feature_type,regressor,alpha,trial,method,coverage,width
Multivariate,MLP,0.1,3,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,3,MAPIE_Batch,0.8550228310502284,198.95055025181546
Multivariate,MLP,0.1,4,Original_GitHub,0.8996860730593608,425.49560098826834
Multivariate,MLP,0.1,4,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,4,MAPIE_Batch,0.8550228310502284,198.95055025181546
Multivariate,MLP,0.1,5,Original_GitHub,0.8998287671232876,425.5799242953244
Multivariate,MLP,0.1,5,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,5,MAPIE_Batch,0.8550228310502284,198.95055025181546
Multivariate,MLP,0.1,6,Original_GitHub,0.8998287671232876,425.57869756111484
Multivariate,MLP,0.1,6,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,6,MAPIE_Batch,0.8550228310502284,198.95055025181546
Multivariate,MLP,0.1,7,Original_GitHub,0.8998287671232876,423.87288154331907
Multivariate,MLP,0.1,7,MAPIE_Online,0.8785673515981736,332.3242786005473
Multivariate,MLP,0.1,7,MAPIE_Batch,0.8550228310502284,198.95055025181546
